relative_ms;timestamp_ms;speed_kmh_candidate;battery_percent;voltage_v;current_a;power_w;motor_temp_c;battery_temp_c;trip_km;odometer_km;drive_raw_1505_b7;motor_load_raw_be;battery_state_raw_1509_b6;accessory_raw_b0;accessory_raw_b3;source_channel
114571;1786898878284;19.9;75;49.5;5.0;247.5;;;;708.4;199;247;;0;2;150A
114785;1786898878498;19.9;75;49.5;5.0;247.5;;;;708.4;199;247;;0;2;150B
114996;1786898878709;19.9;75;49.5;5.0;247.5;;;;708.4;199;247;;0;2;150D
116032;1786898879745;19.9;75;49.5;5.0;247.5;;;;708.4;199;247;;0;2;1502
116447;1786898880160;21.8;75;49.5;5.0;247.5;;;;708.4;218;247;;0;2;1505
116663;1786898880376;21.8;75;49.5;5.0;247.5;;;;708.4;218;247;;0;2;1506
117080;1786898880793;21.8;75;49.5;5.0;247.5;;;;708.4;218;247;;0;2;1508
117290;1786898881003;21.8;75;50.0;0.0;0.0;;;;708.4;218;0;;0;2;1509
117494;1786898881207;21.8;75;50.0;0.0;0.0;;;;708.4;218;0;;0;2;150A
117709;1786898881422;21.8;75;50.0;0.0;0.0;;;;708.4;218;0;;0;2;150B
117909;1786898881622;21.8;75;50.0;0.0;0.0;;;;708.4;218;0;;0;2;150D
118970;1786898882683;21.8;75;50.0;0.0;0.0;;;;708.4;218;0;;0;2;1502
119383;1786898883096;17.7;75;50.0;0.0;0.0;;;;708.4;177;0;;0;2;1505
119588;1786898883301;17.7;75;50.0;0.0;0.0;;;;708.5;177;0;;0;2;1506
120004;1786898883717;17.7;75;50.0;0.0;0.0;;;;708.5;177;0;;0;1;1508
120215;1786898883928;17.7;72;49.2;5.0;99.0;;;;708.5;177;99;;0;1;1509
120430;1786898884143;17.7;72;49.2;5.0;246.0;;;;708.5;177;99;;0;1;150A
120636;1786898884349;17.7;72;49.2;5.0;246.0;;;;708.5;177;99;;0;1;150B
120846;1786898884559;17.7;72;49.2;5.0;246.0;;;;708.5;177;99;;0;1;150D
121882;1786898885595;17.7;72;49.2;5.0;246.0;;;;708.5;177;99;;0;1;1502
122297;1786898886010;21.8;72;49.2;5.0;246.0;;;;708.5;218;99;;0;1;1505
122512;1786898886225;21.8;72;49.2;5.0;246.0;;;;708.5;218;99;;0;1;1506
122927;1786898886640;21.8;72;49.2;5.0;246.0;;;;708.5;218;99;;0;1;1508
123142;1786898886855;21.8;70;49.8;4.0;247.0;;;;708.5;218;247;;0;1;1509
123345;1786898887058;21.8;70;49.8;4.0;199.2;;;;708.5;218;247;;0;1;150A
123560;1786898887273;21.8;70;49.8;4.0;199.2;;;;708.5;218;247;;0;1;150B
123759;1786898887472;21.8;70;49.8;4.0;199.2;;;;708.5;218;247;;0;1;150D
124807;1786898888520;21.8;70;49.8;4.0;199.2;;;;708.5;218;247;;0;1;1502
125223;1786898888936;21.8;70;49.8;4.0;199.2;;;;708.5;218;247;;0;1;1505
125437;1786898889150;21.8;70;49.8;4.0;199.2;;;;708.5;218;247;;0;1;1506
125856;1786898889569;21.8;70;49.8;4.0;199.2;;;;708.5;218;247;;0;1;1508
126057;1786898889770;21.8;70;49.5;5.0;247.0;;;;708.5;218;247;;0;1;1509
126271;1786898889984;21.8;70;49.5;5.0;247.5;;;;708.5;218;247;;0;1;150A
126475;1786898890188;21.8;70;49.5;5.0;247.5;;;;708.5;218;247;;0;1;150B
126686;1786898890399;21.8;70;49.5;5.0;247.5;;;;708.5;218;247;;0;1;150D
127733;1786898891446;21.8;70;49.5;5.0;247.5;;;;708.5;218;247;;0;1;1502
128149;1786898891862;21.8;70;49.5;5.0;247.5;;;;708.5;218;247;;0;1;1505
128354;1786898892067;21.8;70;49.5;5.0;247.5;;;;708.5;218;247;;0;1;1506
128769;1786898892482;21.8;70;49.5;5.0;247.5;;;;708.5;218;247;;0;1;1508
128984;1786898892697;21.8;70;49.6;4.0;198.0;;;;708.5;218;198;;0;1;1509
129184;1786898892897;21.8;70;49.6;4.0;198.4;;;;708.5;218;198;;0;1;150A
129397;1786898893110;21.8;70;49.6;4.0;198.4;;;;708.5;218;198;;0;1;150B
129610;1786898893323;21.8;70;49.6;4.0;198.4;;;;708.5;218;198;;0;1;150D
130645;1786898894358;21.8;70;49.6;4.0;198.4;;;;708.5;218;198;;0;1;1502
131064;1786898894777;21.8;70;49.6;4.0;198.4;;;;708.5;218;198;;0;1;1505
131277;1786898894990;21.8;70;49.6;4.0;198.4;;;;708.5;218;198;;0;1;1506
131693;1786898895406;21.8;70;49.6;4.0;198.4;;;;708.5;218;198;;0;1;1508
131906;1786898895619;21.8;70;49.6;3.0;148.0;;;;708.5;218;148;;0;1;1509
132109;1786898895822;21.8;70;49.6;3.0;148.8;;;;708.5;218;148;;0;1;150A
132322;1786898896035;21.8;70;49.6;3.0;148.8;;;;708.5;218;148;;0;1;150B
132525;1786898896238;21.8;70;49.6;3.0;148.8;;;;708.5;218;148;;0;1;150D
133573;1786898897286;21.8;70;49.6;3.0;148.8;;;;708.5;218;148;;0;1;1502
133986;1786898897699;21.8;70;49.6;3.0;148.8;;;;708.5;218;148;;0;1;1505
134203;1786898897916;21.8;70;49.6;3.0;148.8;;;;708.5;218;148;;0;1;1506
134620;1786898898333;21.8;70;49.6;3.0;148.8;;;;708.5;218;148;;0;1;1508
134818;1786898898531;21.8;70;49.4;4.0;197.0;;;;708.5;218;197;;0;1;1509
135033;1786898898746;21.8;70;49.4;4.0;197.6;;;;708.5;218;197;;0;1;150A
135236;1786898898949;21.8;70;49.4;4.0;197.6;;;;708.5;218;197;;0;1;150B
135449;1786898899162;21.8;70;49.4;4.0;197.6;;;;708.5;218;197;;0;1;150D
136910;1786898900623;21.8;70;49.4;4.0;197.6;;;;708.5;218;197;;0;1;1505
137115;1786898900828;21.8;70;49.4;4.0;197.6;;;;708.6;218;197;;0;1;1506
137529;1786898901242;21.8;70;49.4;4.0;197.6;;;;708.6;218;197;;0;1;1508
137745;1786898901458;21.8;70;49.3;4.0;197.0;;;;708.6;218;197;;0;1;1509
137959;1786898901672;21.8;70;49.3;4.0;197.2;;;;708.6;218;197;;0;1;150A
138163;1786898901876;21.8;70;49.3;4.0;197.2;;;;708.6;218;197;;0;1;150B
138377;1786898902090;21.8;70;49.3;4.0;197.2;;;;708.6;218;197;;0;1;150D
139410;1786898903123;21.8;70;49.3;4.0;197.2;;;;708.6;218;197;;0;1;1502
139839;1786898903552;21.8;70;49.3;4.0;197.2;;;;708.6;218;197;;0;1;1505
140041;1786898903754;21.8;70;49.3;4.0;197.2;;;;708.6;218;197;;0;1;1506
140456;1786898904169;21.8;70;49.3;4.0;197.2;;;;708.6;218;197;;0;1;1508
140670;1786898904383;21.8;70;49.4;4.0;198.0;;;;708.6;218;198;;0;1;1509
140873;1786898904586;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;150A
141086;1786898904799;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;150B
141287;1786898905000;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;150D
142336;1786898906049;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1502
142753;1786898906466;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1505
142967;1786898906680;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1506
143383;1786898907096;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1508
143582;1786898907295;21.8;70;49.4;4.0;198.0;;;;708.6;218;198;;0;1;1509
143800;1786898907513;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;150A
144012;1786898907725;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;150B
144213;1786898907926;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;150D
145260;1786898908973;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1502
145678;1786898909391;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1505
145879;1786898909592;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1506
146307;1786898910020;21.8;70;49.4;4.0;197.6;;;;708.6;218;198;;0;1;1508
146509;1786898910222;21.8;70;49.4;4.0;197.0;;;;708.6;218;197;;0;1;1509
146723;1786898910436;21.8;70;49.4;4.0;197.6;;;;708.6;218;197;;0;1;150A
146925;1786898910638;21.8;70;49.4;4.0;197.6;;;;708.6;218;197;;0;1;150B
147140;1786898910853;21.8;70;49.4;4.0;197.6;;;;708.6;218;197;;0;1;150D
148175;1786898911888;21.8;70;49.4;4.0;197.6;;;;708.6;218;197;;0;1;1502
148603;1786898912316;18.9;70;49.4;4.0;197.6;;;;708.6;189;197;;0;1;1505
148805;1786898912518;18.9;70;49.4;4.0;197.6;;;;708.6;189;197;;0;1;1506
149219;1786898912932;18.9;70;49.4;4.0;197.6;;;;708.6;189;197;;0;1;1508
149435;1786898913148;18.9;70;49.9;0.0;0.0;;;;708.6;189;0;;0;1;1509
149637;1786898913350;18.9;70;49.9;0.0;0.0;;;;708.6;189;0;;0;1;150A
149851;1786898913564;18.9;70;49.9;0.0;0.0;;;;708.6;189;0;;0;1;150B
150052;1786898913765;18.9;70;49.9;0.0;0.0;;;;708.6;189;0;;0;1;150D
151099;1786898914812;18.9;70;49.9;0.0;0.0;;;;708.6;189;0;;0;1;1502
151516;1786898915229;18.7;70;49.9;0.0;0.0;;;;708.6;187;0;;0;1;1505
151731;1786898915444;18.7;70;49.9;0.0;0.0;;;;708.7;187;0;;0;1;1506
152147;1786898915860;18.7;70;49.9;0.0;0.0;;;;708.7;187;0;;0;1;1508
152350;1786898916063;18.7;70;49.5;4.0;198.0;;;;708.7;187;198;;0;1;1509
152562;1786898916275;18.7;70;49.5;4.0;198.0;;;;708.7;187;198;;0;1;150A
152776;1786898916489;18.7;70;49.5;4.0;198.0;;;;708.7;187;198;;0;1;150B
152978;1786898916691;18.7;70;49.5;4.0;198.0;;;;708.7;187;198;;0;1;150D
154024;1786898917737;18.7;70;49.5;4.0;198.0;;;;708.7;187;198;;0;1;1502
154438;1786898918151;19.2;70;49.5;4.0;198.0;;;;708.7;192;198;;0;1;1505
154643;1786898918356;19.2;70;49.5;4.0;198.0;;;;708.7;192;198;;0;1;1506
155071;1786898918784;19.2;70;49.5;4.0;198.0;;;;708.7;192;198;;0;1;1508
155275;1786898918988;19.2;70;49.9;1.0;49.0;;;;708.7;192;49;;0;1;1509
155488;1786898919201;19.2;70;49.9;1.0;49.9;;;;708.7;192;49;;0;1;150A
155692;1786898919405;19.2;70;49.9;1.0;49.9;;;;708.7;192;49;;0;1;150B
155904;1786898919617;19.2;70;49.9;1.0;49.9;;;;708.7;192;49;;0;1;150D
156940;1786898920653;19.2;70;49.9;1.0;49.9;;;;708.7;192;49;;0;1;1502
157366;1786898921079;15.8;70;49.9;1.0;49.9;;;;708.7;158;49;;0;1;1505
157569;1786898921282;15.8;70;49.9;1.0;49.9;;;;708.7;158;49;;0;1;1506
157985;1786898921698;15.8;70;49.9;1.0;49.9;;;;708.7;158;49;;0;1;1508
158199;1786898921912;15.8;70;50.0;0.0;0.0;;;;708.7;158;0;;0;1;1509
158401;1786898922114;15.8;70;50.0;0.0;0.0;;;;708.7;158;0;;0;1;150A
158615;1786898922328;15.8;70;50.0;0.0;0.0;;;;708.7;158;0;;0;1;150B
158818;1786898922531;15.8;70;50.0;0.0;0.0;;;;708.7;158;0;;0;1;150D
159864;1786898923577;15.8;70;50.0;0.0;0.0;;;;708.7;158;0;;0;1;1502
160279;1786898923992;13.4;70;50.0;0.0;0.0;;;;708.7;134;0;;0;1;1505
160493;1786898924206;13.4;70;50.0;0.0;0.0;;;;708.7;134;0;;0;1;1506
160908;1786898924621;13.4;70;50.0;0.0;0.0;;;;708.7;134;0;;0;1;1508
161113;1786898924826;13.4;70;49.3;5.0;246.0;;;;708.7;134;246;;0;1;1509
161327;1786898925040;13.4;70;49.3;5.0;246.5;;;;708.7;134;246;;0;1;150A
161543;1786898925256;13.4;70;49.3;5.0;246.5;;;;708.7;134;246;;0;1;150B
161741;1786898925454;13.4;70;49.3;5.0;246.5;;;;708.7;134;246;;0;1;150D
162789;1786898926502;13.4;70;49.3;5.0;246.5;;;;708.7;134;246;;0;1;1502
163205;1786898926918;15.2;70;49.3;5.0;246.5;;;;708.7;152;246;;0;1;1505
163412;1786898927125;15.2;70;49.3;5.0;246.5;;;;708.7;152;246;;0;1;1506
163832;1786898927545;15.2;70;49.3;5.0;246.5;;;;708.7;152;246;;0;1;1508
164047;1786898927760;15.2;70;49.4;4.0;197.0;;;;708.7;152;197;;0;1;1509
164252;1786898927965;15.2;70;49.4;4.0;197.6;;;;708.7;152;197;;0;1;150A
164455;1786898928168;15.2;70;49.4;4.0;197.6;;;;708.7;152;197;;0;1;150B
164668;1786898928381;15.2;70;49.4;4.0;197.6;;;;708.7;152;197;;0;1;150D
165715;1786898929428;15.2;70;49.4;4.0;197.6;;;;708.7;152;197;;0;1;1502
166128;1786898929841;16.9;70;49.4;4.0;197.6;;;;708.7;169;197;;0;1;1505
166330;1786898930043;16.9;70;49.4;4.0;197.6;;;;708.7;169;197;;0;1;1506
166749;1786898930462;16.9;70;49.4;4.0;197.6;;;;708.7;169;197;;0;1;1508
166966;1786898930679;16.9;70;49.5;3.0;148.0;;;;708.7;169;148;;0;1;1509
167164;1786898930877;16.9;70;49.5;3.0;148.5;;;;708.7;169;148;;0;1;150A
167378;1786898931091;16.9;70;49.5;3.0;148.5;;;;708.7;169;148;;0;1;150B
167579;1786898931292;16.9;70;49.5;3.0;148.5;;;;708.7;169;148;;0;1;150D
168627;1786898932340;16.9;70;49.5;3.0;148.5;;;;708.7;169;148;;0;1;1502
169044;1786898932757;17.8;70;49.5;3.0;148.5;;;;708.7;178;148;;0;1;1505
169259;1786898932972;17.8;70;49.5;3.0;148.5;;;;708.7;178;148;;0;1;1506
169672;1786898933385;17.8;70;49.5;3.0;148.5;;;;708.7;178;148;;0;1;1508
169876;1786898933589;17.8;70;49.4;3.0;148.0;;;;708.7;178;148;;0;1;1509
170090;1786898933803;17.8;70;49.4;3.0;148.2;;;;708.7;178;148;;0;1;150A
170293;1786898934006;17.8;70;49.4;3.0;148.2;;;;708.7;178;148;;0;1;150B
170505;1786898934218;17.8;70;49.4;3.0;148.2;;;;708.7;178;148;;0;1;150D
171553;1786898935266;17.8;70;49.4;3.0;148.2;;;;708.7;178;148;;0;1;1502
171968;1786898935681;17.6;70;49.4;3.0;148.2;;;;708.7;176;148;;0;1;1505
172173;1786898935886;17.6;70;49.4;3.0;148.2;;;;708.7;176;148;;0;1;1506
172586;1786898936299;17.6;70;49.4;3.0;148.2;;;;708.7;176;148;;0;1;1508
172801;1786898936514;17.6;70;49.0;7.0;343.0;;;;708.7;176;343;;0;1;1509
173008;1786898936721;17.6;70;49.0;7.0;343.0;;;;708.7;176;343;;0;1;150A
173219;1786898936932;17.6;70;49.0;7.0;343.0;;;;708.7;176;343;;0;1;150B
173433;1786898937146;17.6;70;49.0;7.0;343.0;;;;708.7;176;343;;0;1;150D
174467;1786898938180;17.6;70;49.0;7.0;343.0;;;;708.7;176;343;;0;1;1502
174883;1786898938596;20.9;70;49.0;7.0;343.0;;;;708.7;209;343;;0;1;1505
175099;1786898938812;20.9;70;49.0;7.0;343.0;;;;708.7;209;343;;0;1;1506
175512;1786898939225;20.9;70;49.0;7.0;343.0;;;;708.7;209;343;;0;1;1508
175727;1786898939440;20.9;70;49.1;4.0;196.0;;;;708.7;209;196;;0;1;1509
175929;1786898939642;20.9;70;49.1;4.0;196.4;;;;708.7;209;196;;0;1;150A
176143;1786898939856;20.9;70;49.1;4.0;196.4;;;;708.7;209;196;;0;1;150B
176344;1786898940057;20.9;70;49.1;4.0;196.4;;;;708.7;209;196;;0;1;150D
177393;1786898941106;20.9;70;49.1;4.0;196.4;;;;708.7;209;196;;0;1;1502
177808;1786898941521;21.8;70;49.1;4.0;196.4;;;;708.7;218;196;;0;1;1505
178024;1786898941737;21.8;70;49.1;4.0;196.4;;;;708.8;218;196;;0;1;1506
178438;1786898942151;21.8;70;49.1;4.0;196.4;;;;708.8;218;196;;0;1;1508
178638;1786898942351;21.8;70;49.3;3.0;147.0;;;;708.8;218;147;;0;1;1509
178853;1786898942566;21.8;70;49.3;3.0;147.89999999999998;;;;708.8;218;147;;0;1;150A
179056;1786898942769;21.8;70;49.3;3.0;147.89999999999998;;;;708.8;218;147;;0;1;150B
179270;1786898942983;21.8;70;49.3;3.0;147.89999999999998;;;;708.8;218;147;;0;1;150D
180317;1786898944030;21.8;70;49.3;3.0;147.89999999999998;;;;708.8;218;147;;0;1;1502
180734;1786898944447;20.0;70;49.3;3.0;147.89999999999998;;;;708.8;200;147;;0;1;1505
180935;1786898944648;20.0;70;49.3;3.0;147.89999999999998;;;;708.8;200;147;;0;1;1506
181353;1786898945066;20.0;70;49.3;3.0;147.89999999999998;;;;708.8;200;147;;0;2;1508
181568;1786898945281;20.0;70;49.5;4.0;148.0;;;;708.8;200;148;;0;2;1509
181768;1786898945481;20.0;70;49.5;4.0;198.0;;;;708.8;200;148;;0;2;150A
181982;1786898945695;20.0;70;49.5;4.0;198.0;;;;708.8;200;148;;0;2;150B
182194;1786898945907;20.0;70;49.5;4.0;198.0;;;;708.8;200;148;;0;2;150D
183232;1786898946945;20.0;70;49.5;4.0;198.0;;;;708.8;200;148;;0;2;1502
183646;1786898947359;21.8;70;49.5;4.0;198.0;;;;708.8;218;148;;0;2;1505
183860;1786898947573;21.8;70;49.5;4.0;198.0;;;;708.8;218;148;;0;2;1506
184276;1786898947989;21.8;70;49.5;4.0;198.0;;;;708.8;218;148;;0;2;1508
184492;1786898948205;21.8;70;49.0;6.0;343.0;;;;708.8;218;343;;0;2;1509
184696;1786898948409;21.8;70;49.0;6.0;294.0;;;;708.8;218;343;;0;2;150A
184908;1786898948621;21.8;70;49.0;6.0;294.0;;;;708.8;218;343;;0;2;150B
185109;1786898948822;21.8;70;49.0;6.0;294.0;;;;708.8;218;343;;0;2;150D
186156;1786898949869;21.8;70;49.0;6.0;294.0;;;;708.8;218;343;;0;2;1502
186570;1786898950283;21.8;70;49.0;6.0;294.0;;;;708.8;218;343;;0;2;1505
186785;1786898950498;21.8;70;49.0;6.0;294.0;;;;708.8;218;343;;0;2;1506
187200;1786898950913;21.8;70;49.0;6.0;294.0;;;;708.8;218;343;;0;2;1508
187403;1786898951116;21.8;70;49.1;5.0;245.0;;;;708.8;218;245;;0;2;1509
187619;1786898951332;21.8;70;49.1;5.0;245.5;;;;708.8;218;245;;0;2;150A
187820;1786898951533;21.8;70;49.1;5.0;245.5;;;;708.8;218;245;;0;2;150B
188035;1786898951748;21.8;70;49.1;5.0;245.5;;;;708.8;218;245;;0;2;150D
189081;1786898952794;21.8;70;49.1;5.0;245.5;;;;708.8;218;245;;0;2;1502
189498;1786898953211;21.8;70;49.1;5.0;245.5;;;;708.8;218;245;;0;2;1505
189700;1786898953413;21.8;70;49.1;5.0;245.5;;;;708.8;218;245;;0;2;1506
190117;1786898953830;21.8;70;49.1;5.0;245.5;;;;708.8;218;245;;0;2;1508
190330;1786898954043;21.8;70;49.4;4.0;197.0;;;;708.8;218;197;;0;2;1509
190536;1786898954249;21.8;70;49.4;4.0;197.6;;;;708.8;218;197;;0;2;150A
190747;1786898954460;21.8;70;49.4;4.0;197.6;;;;708.8;218;197;;0;2;150B
190960;1786898954673;21.8;70;49.4;4.0;197.6;;;;708.8;218;197;;0;2;150D
191998;1786898955711;21.8;70;49.4;4.0;197.6;;;;708.8;218;197;;0;2;1502
192410;1786898956123;21.8;70;49.4;4.0;197.6;;;;708.8;218;197;;0;2;1505
192624;1786898956337;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;1506
193040;1786898956753;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;1508
193254;1786898956967;21.8;70;49.4;3.0;99.0;;;;708.9;218;99;;0;2;1509
193456;1786898957169;21.8;70;49.4;3.0;148.2;;;;708.9;218;99;;0;2;150A
193673;1786898957386;21.8;70;49.4;3.0;148.2;;;;708.9;218;99;;0;2;150B
193876;1786898957589;21.8;70;49.4;3.0;148.2;;;;708.9;218;99;;0;2;150D
194921;1786898958634;21.8;70;49.4;3.0;148.2;;;;708.9;218;99;;0;2;1502
195338;1786898959051;21.8;70;49.4;3.0;148.2;;;;708.9;218;99;;0;2;1505
195551;1786898959264;21.8;70;49.4;3.0;148.2;;;;708.9;218;99;;0;2;1506
195964;1786898959677;21.8;70;49.4;3.0;148.2;;;;708.9;218;99;;0;2;1508
196170;1786898959883;21.8;70;49.4;4.0;197.0;;;;708.9;218;197;;0;2;1509
196382;1786898960095;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;150A
196586;1786898960299;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;150B
196802;1786898960515;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;150D
197847;1786898961560;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;1502
198264;1786898961977;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;1505
198464;1786898962177;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;1506
198880;1786898962593;21.8;70;49.4;4.0;197.6;;;;708.9;218;197;;0;2;1508
199096;1786898962809;21.8;70;49.7;2.0;99.0;;;;708.9;218;99;;0;2;1509
199296;1786898963009;21.8;70;49.7;2.0;99.4;;;;708.9;218;99;;0;2;150A
199510;1786898963223;21.8;70;49.7;2.0;99.4;;;;708.9;218;99;;0;2;150B
199724;1786898963437;21.8;70;49.7;2.0;99.4;;;;708.9;218;99;;0;2;150D
200758;1786898964471;21.8;70;49.7;2.0;99.4;;;;708.9;218;99;;0;2;1502
201176;1786898964889;19.5;70;49.7;2.0;99.4;;;;708.9;195;99;;0;2;1505
201390;1786898965103;19.5;70;49.7;2.0;99.4;;;;708.9;195;99;;0;2;1506
201806;1786898965519;19.5;70;49.7;2.0;99.4;;;;708.9;195;99;;0;2;1508
202020;1786898965733;19.5;70;49.8;0.0;0.0;;;;708.9;195;0;;0;2;1509
202222;1786898965935;19.5;70;49.8;0.0;0.0;;;;708.9;195;0;;0;2;150A
202436;1786898966149;19.5;70;49.8;0.0;0.0;;;;708.9;195;0;;0;2;150B
202638;1786898966351;19.5;70;49.8;0.0;0.0;;;;708.9;195;0;;0;2;150D
203684;1786898967397;19.5;70;49.8;0.0;0.0;;;;708.9;195;0;;0;2;1502
204100;1786898967813;18.7;70;49.8;0.0;0.0;;;;708.9;187;0;;0;2;1505
204313;1786898968026;18.7;70;49.8;0.0;0.0;;;;708.9;187;0;;0;2;1506
204731;1786898968444;18.7;70;49.8;0.0;0.0;;;;708.9;187;0;;0;2;1508
204933;1786898968646;18.7;70;49.4;5.0;247.0;;;;708.9;187;247;;0;2;1509
205146;1786898968859;18.7;70;49.4;5.0;247.0;;;;708.9;187;247;;0;2;150A
205349;1786898969062;18.7;70;49.4;5.0;247.0;;;;708.9;187;247;;0;2;150B
205562;1786898969275;18.7;70;49.4;5.0;247.0;;;;708.9;187;247;;0;2;150D
206609;1786898970322;18.7;70;49.4;5.0;247.0;;;;708.9;187;247;;0;2;1502
207027;1786898970740;19.8;70;49.4;5.0;247.0;;;;708.9;198;247;;0;2;1505
207228;1786898970941;19.8;70;49.4;5.0;247.0;;;;708.9;198;247;;0;2;1506
207644;1786898971357;19.8;70;49.4;5.0;247.0;;;;708.9;198;247;;0;2;1508
207857;1786898971570;19.8;70;49.1;4.0;196.0;;;;708.9;198;196;;0;2;1509
208063;1786898971776;19.8;70;49.1;4.0;196.4;;;;708.9;198;196;;0;2;150A
208276;1786898971989;19.8;70;49.1;4.0;196.4;;;;708.9;198;196;;0;2;150B
208488;1786898972201;19.8;70;49.1;4.0;196.4;;;;708.9;198;196;;0;2;150D
209524;1786898973237;19.8;70;49.1;4.0;196.4;;;;708.9;198;196;;0;2;1502
210154;1786898973867;19.8;70;49.1;4.0;196.4;;;;709.0;198;196;;0;2;1506
210571;1786898974284;19.8;70;49.1;4.0;196.4;;;;709.0;198;196;;0;2;1508
210773;1786898974486;19.8;70;49.6;3.0;148.0;;;;709.0;198;148;;0;2;1509
210986;1786898974699;19.8;70;49.6;3.0;148.8;;;;709.0;198;148;;0;2;150A
211199;1786898974912;19.8;70;49.6;3.0;148.8;;;;709.0;198;148;;0;2;150B
211402;1786898975115;19.8;70;49.6;3.0;148.8;;;;709.0;198;148;;0;2;150D
212450;1786898976163;19.8;70;49.6;3.0;148.8;;;;709.0;198;148;;0;2;1502
212864;1786898976577;21.2;70;49.6;3.0;148.8;;;;709.0;212;148;;0;2;1505
213067;1786898976780;21.2;70;49.6;3.0;148.8;;;;709.0;212;148;;0;2;1506
213495;1786898977208;21.2;70;49.6;3.0;148.8;;;;709.0;212;148;;0;1;1508
213697;1786898977410;21.2;70;48.6;7.0;390.0;;;;709.0;212;390;;0;1;1509
213913;1786898977626;21.2;70;48.6;7.0;340.2;;;;709.0;212;390;;0;1;150A
214114;1786898977827;21.2;70;48.6;7.0;340.2;;;;709.0;212;390;;0;1;150B
214326;1786898978039;21.2;70;48.6;7.0;340.2;;;;709.0;212;390;;0;1;150D
215363;1786898979076;21.2;70;48.6;7.0;340.2;;;;709.0;212;390;;0;1;1502
215790;1786898979503;21.8;70;48.6;7.0;340.2;;;;709.0;218;390;;0;1;1505
215991;1786898979704;21.8;70;48.6;7.0;340.2;;;;709.0;218;390;;0;1;1506
216408;1786898980121;21.8;70;48.6;7.0;340.2;;;;709.0;218;390;;0;2;1508
216623;1786898980336;21.8;70;48.8;7.0;341.0;;;;709.0;218;341;;0;2;1509
216825;1786898980538;21.8;70;48.8;7.0;341.59999999999997;;;;709.0;218;341;;0;2;150A
217040;1786898980753;21.8;70;48.8;7.0;341.59999999999997;;;;709.0;218;341;;0;2;150B
217241;1786898980954;21.8;70;48.8;7.0;341.59999999999997;;;;709.0;218;341;;0;2;150D
218286;1786898981999;21.8;70;48.8;7.0;341.59999999999997;;;;709.0;218;341;;0;2;1502
218702;1786898982415;21.8;70;48.8;7.0;341.59999999999997;;;;709.0;218;341;;0;2;1505
218916;1786898982629;21.8;70;48.8;7.0;341.59999999999997;;;;709.0;218;341;;0;2;1506
219334;1786898983047;21.8;70;48.8;7.0;341.59999999999997;;;;709.0;218;341;;0;2;1508
219536;1786898983249;21.8;70;48.8;6.0;292.0;;;;709.0;218;292;;0;2;1509
219751;1786898983464;21.8;70;48.8;6.0;292.79999999999995;;;;709.0;218;292;;0;2;150A
219965;1786898983678;21.8;70;48.8;6.0;292.79999999999995;;;;709.0;218;292;;0;2;150B
220166;1786898983879;21.8;70;48.8;6.0;292.79999999999995;;;;709.0;218;292;;0;2;150D
221214;1786898984927;21.8;70;48.8;6.0;292.79999999999995;;;;709.0;218;292;;0;2;1502
221628;1786898985341;21.8;70;48.8;6.0;292.79999999999995;;;;709.0;218;292;;0;2;1505
221832;1786898985545;21.8;70;48.8;6.0;292.79999999999995;;;;709.0;218;292;;0;2;1506
222258;1786898985971;21.8;70;48.8;6.0;292.79999999999995;;;;709.0;218;292;;0;2;1508
222461;1786898986174;21.8;70;49.6;0.0;0.0;;;;709.0;218;0;;0;2;1509
222676;1786898986389;21.8;70;49.6;0.0;0.0;;;;709.0;218;0;;0;2;150A
222877;1786898986590;21.8;70;49.6;0.0;0.0;;;;709.0;218;0;;0;2;150B
223091;1786898986804;21.8;70;49.6;0.0;0.0;;;;709.0;218;0;;0;2;150D
224126;1786898987839;21.8;70;49.6;0.0;0.0;;;;709.0;218;0;;0;2;1502
224555;1786898988268;16.6;70;49.6;0.0;0.0;;;;709.0;166;0;;0;2;1505
