relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
68407;1787221683424;1508;Settings / Licht & Fahrstufe;17;21;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
68618;1787221683635;1509;BatteryChange / Akku-Livestand;11;21;4,5,6;00-00-FF-FF-3F-BF-68-00-00-00-00;NOTIFICATION;1
68828;1787221683845;150A;MotorUpdate / Motor-Livestand;10;21;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
69039;1787221684056;150B;Motor-/Controllerblock;20;21;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
69250;1787221684267;150D;Fahrstatistik Max/Ø;20;21;1;00-53-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
70288;1787221685305;1502;Akkuinformationen;16;22;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
70709;1787221685726;1505;BikePerformance / Fahrleistung;18;20;0,1,2,3,7;0E-D8-0E-D8-FF-FF-00-78-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
70918;1787221685935;1506;Trip / Kilometer & Betriebszähler;16;22;7;00-00-1B-D2-00-02-2B-32-00-00-02-C8-00-00-00-00;NOTIFICATION;1
71328;1787221686345;1508;Settings / Licht & Fahrstufe;17;22;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
71538;1787221686555;1509;BatteryChange / Akku-Livestand;11;22;0,1,5,6,9,10;32-C8-FF-FF-3F-B9-8C-00-00-02-69;NOTIFICATION;1
71748;1787221686765;150A;MotorUpdate / Motor-Livestand;10;22;0,1;2A-F8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
71959;1787221686976;150B;Motor-/Controllerblock;20;22;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
72166;1787221687183;150D;Fahrstatistik Max/Ø;20;22;1;00-B3-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
73207;1787221688224;1502;Akkuinformationen;16;23;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
73627;1787221688644;1505;BikePerformance / Fahrleistung;18;21;0,1,2,3,7;00-00-00-00-FF-FF-00-B4-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
73838;1787221688855;1506;Trip / Kilometer & Betriebszähler;16;23;7;00-00-1B-D2-00-02-2B-34-00-00-02-C8-00-00-00-00;NOTIFICATION;1
74257;1787221689274;1508;Settings / Licht & Fahrstufe;17;23;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
74456;1787221689473;1509;BatteryChange / Akku-Livestand;11;23;0,1,4,5,6,9,10;00-00-FF-FF-3B-BF-CC-00-00-00-00;NOTIFICATION;1
74668;1787221689685;150A;MotorUpdate / Motor-Livestand;10;23;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
74878;1787221689895;150B;Motor-/Controllerblock;20;23;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
75086;1787221690103;150D;Fahrstatistik Max/Ø;20;23;1;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
76130;1787221691147;1502;Akkuinformationen;16;24;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
76547;1787221691564;1505;BikePerformance / Fahrleistung;18;22;7;00-00-00-00-FF-FF-00-88-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
76761;1787221691778;1506;Trip / Kilometer & Betriebszähler;16;24;7;00-00-1B-D2-00-02-2B-37-00-00-02-C8-00-00-00-00;NOTIFICATION;1
77179;1787221692196;1508;Settings / Licht & Fahrstufe;17;24;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
77389;1787221692406;1509;BatteryChange / Akku-Livestand;11;24;–;00-00-FF-FF-3B-BF-CC-00-00-00-00;NOTIFICATION;1
77589;1787221692606;150A;MotorUpdate / Motor-Livestand;10;24;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
77797;1787221692814;150B;Motor-/Controllerblock;20;24;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
78011;1787221693028;150D;Fahrstatistik Max/Ø;20;24;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
79060;1787221694077;1502;Akkuinformationen;16;25;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
79469;1787221694486;1505;BikePerformance / Fahrleistung;18;23;7;00-00-00-00-FF-FF-00-71-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
79678;1787221694695;1506;Trip / Kilometer & Betriebszähler;16;25;7;00-00-1B-D2-00-02-2B-3A-00-00-02-C8-00-00-00-00;NOTIFICATION;1
80098;1787221695115;1508;Settings / Licht & Fahrstufe;17;25;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
80308;1787221695325;1509;BatteryChange / Akku-Livestand;11;25;5,6;00-00-FF-FF-3B-C1-5C-00-00-00-00;NOTIFICATION;1
80516;1787221695533;150A;MotorUpdate / Motor-Livestand;10;25;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
80728;1787221695745;150B;Motor-/Controllerblock;20;25;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
80928;1787221695945;150D;Fahrstatistik Max/Ø;20;25;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
81979;1787221696996;1502;Akkuinformationen;16;26;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
82387;1787221697404;1505;BikePerformance / Fahrleistung;18;24;7;00-00-00-00-FF-FF-00-1C-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
82596;1787221697613;1506;Trip / Kilometer & Betriebszähler;16;26;7;00-00-1B-D2-00-02-2B-3D-00-00-02-C8-00-00-00-00;NOTIFICATION;1
83016;1787221698033;1508;Settings / Licht & Fahrstufe;17;26;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
83229;1787221698246;1509;BatteryChange / Akku-Livestand;11;26;5,6;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
83440;1787221698457;150A;MotorUpdate / Motor-Livestand;10;26;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
83649;1787221698666;150B;Motor-/Controllerblock;20;26;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
83859;1787221698876;150D;Fahrstatistik Max/Ø;20;26;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
84899;1787221699916;1502;Akkuinformationen;16;27;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
85315;1787221700332;1505;BikePerformance / Fahrleistung;18;25;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
85518;1787221700535;1506;Trip / Kilometer & Betriebszähler;16;27;7;00-00-1B-D2-00-02-2B-3F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
85938;1787221700955;1508;Settings / Licht & Fahrstufe;17;27;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
86147;1787221701164;1509;BatteryChange / Akku-Livestand;11;27;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
86359;1787221701376;150A;MotorUpdate / Motor-Livestand;10;27;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
86572;1787221701589;150B;Motor-/Controllerblock;20;27;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
86780;1787221701797;150D;Fahrstatistik Max/Ø;20;27;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
87816;1787221702833;1502;Akkuinformationen;16;28;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
88237;1787221703254;1505;BikePerformance / Fahrleistung;18;26;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
88451;1787221703468;1506;Trip / Kilometer & Betriebszähler;16;28;–;00-00-1B-D2-00-02-2B-3F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
88860;1787221703877;1508;Settings / Licht & Fahrstufe;17;28;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
89069;1787221704086;1509;BatteryChange / Akku-Livestand;11;28;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
89282;1787221704299;150A;MotorUpdate / Motor-Livestand;10;28;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
89490;1787221704507;150B;Motor-/Controllerblock;20;28;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
89698;1787221704715;150D;Fahrstatistik Max/Ø;20;28;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
90739;1787221705756;1502;Akkuinformationen;16;29;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
91161;1787221706178;1505;BikePerformance / Fahrleistung;18;27;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
91367;1787221706384;1506;Trip / Kilometer & Betriebszähler;16;29;–;00-00-1B-D2-00-02-2B-3F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
91778;1787221706795;1508;Settings / Licht & Fahrstufe;17;29;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
91989;1787221707006;1509;BatteryChange / Akku-Livestand;11;29;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
92201;1787221707218;150A;MotorUpdate / Motor-Livestand;10;29;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
92407;1787221707424;150B;Motor-/Controllerblock;20;29;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
92619;1787221707636;150D;Fahrstatistik Max/Ø;20;29;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
93663;1787221708680;1502;Akkuinformationen;16;30;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
94077;1787221709094;1505;BikePerformance / Fahrleistung;18;28;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
94288;1787221709305;1506;Trip / Kilometer & Betriebszähler;16;30;–;00-00-1B-D2-00-02-2B-3F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
94709;1787221709726;1508;Settings / Licht & Fahrstufe;17;30;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
94908;1787221709925;1509;BatteryChange / Akku-Livestand;11;30;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
95122;1787221710139;150A;MotorUpdate / Motor-Livestand;10;30;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
95329;1787221710346;150B;Motor-/Controllerblock;20;30;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
95540;1787221710557;150D;Fahrstatistik Max/Ø;20;30;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
96581;1787221711598;1502;Akkuinformationen;16;31;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
97001;1787221712018;1505;BikePerformance / Fahrleistung;18;29;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
97210;1787221712227;1506;Trip / Kilometer & Betriebszähler;16;31;–;00-00-1B-D2-00-02-2B-3F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
97630;1787221712647;1508;Settings / Licht & Fahrstufe;17;31;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
97841;1787221712858;1509;BatteryChange / Akku-Livestand;11;31;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
98050;1787221713067;150A;MotorUpdate / Motor-Livestand;10;31;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
98251;1787221713268;150B;Motor-/Controllerblock;20;31;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
98463;1787221713480;150D;Fahrstatistik Max/Ø;20;31;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
99511;1787221714528;1502;Akkuinformationen;16;32;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
99921;1787221714938;1505;BikePerformance / Fahrleistung;18;30;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
100131;1787221715148;1506;Trip / Kilometer & Betriebszähler;16;32;–;00-00-1B-D2-00-02-2B-3F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
100551;1787221715568;1508;Settings / Licht & Fahrstufe;17;32;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
100761;1787221715778;1509;BatteryChange / Akku-Livestand;11;32;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
100971;1787221715988;150A;MotorUpdate / Motor-Livestand;10;32;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
101177;1787221716194;150B;Motor-/Controllerblock;20;32;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
101388;1787221716405;150D;Fahrstatistik Max/Ø;20;32;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
102427;1787221717444;1502;Akkuinformationen;16;33;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
102891;1787221717908;1505;BikePerformance / Fahrleistung;18;31;7;00-00-00-00-FF-FF-00-01-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
103049;1787221718066;1506;Trip / Kilometer & Betriebszähler;16;33;7;00-00-1B-D2-00-02-2B-41-00-00-02-C8-00-00-00-00;NOTIFICATION;1
103471;1787221718488;1508;Settings / Licht & Fahrstufe;17;33;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
103681;1787221718698;1509;BatteryChange / Akku-Livestand;11;33;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
103891;1787221718908;150A;MotorUpdate / Motor-Livestand;10;33;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
104102;1787221719119;150B;Motor-/Controllerblock;20;33;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
104321;1787221719338;150D;Fahrstatistik Max/Ø;20;33;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
105351;1787221720368;1502;Akkuinformationen;16;34;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
105771;1787221720788;1505;BikePerformance / Fahrleistung;18;32;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
105979;1787221720996;1506;Trip / Kilometer & Betriebszähler;16;34;–;00-00-1B-D2-00-02-2B-41-00-00-02-C8-00-00-00-00;NOTIFICATION;1
106398;1787221721415;1508;Settings / Licht & Fahrstufe;17;34;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
106600;1787221721617;1509;BatteryChange / Akku-Livestand;11;34;–;00-00-FF-FF-3B-C0-30-00-00-00-00;NOTIFICATION;1
106809;1787221721826;150A;MotorUpdate / Motor-Livestand;10;34;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
107020;1787221722037;150B;Motor-/Controllerblock;20;34;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
107230;1787221722247;150D;Fahrstatistik Max/Ø;20;34;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
108267;1787221723284;1502;Akkuinformationen;16;35;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
108690;1787221723707;1505;BikePerformance / Fahrleistung;18;33;0,1,2,3,7;16-4E-16-4E-FF-FF-00-62-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
108900;1787221723917;1506;Trip / Kilometer & Betriebszähler;16;35;7;00-00-1B-D2-00-02-2B-44-00-00-02-C8-00-00-00-00;NOTIFICATION;1
109319;1787221724336;1508;Settings / Licht & Fahrstufe;17;35;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
109520;1787221724537;1509;BatteryChange / Akku-Livestand;11;35;0,1,5,6,9,10;2A-F8-FF-FF-3B-BF-68-00-00-03-20;NOTIFICATION;1
109731;1787221724748;150A;MotorUpdate / Motor-Livestand;10;35;0,1;17-70-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
109938;1787221724955;150B;Motor-/Controllerblock;20;35;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
110149;1787221725166;150D;Fahrstatistik Max/Ø;20;35;–;00-B9-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
111189;1787221726206;1502;Akkuinformationen;16;36;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
111609;1787221726626;1505;BikePerformance / Fahrleistung;18;34;0,1,2,3,7;00-00-00-00-FF-FF-00-98-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
111819;1787221726836;1506;Trip / Kilometer & Betriebszähler;16;36;7;00-00-1B-D2-00-02-2B-47-00-00-02-C8-00-00-00-00;NOTIFICATION;1
112239;1787221727256;1508;Settings / Licht & Fahrstufe;17;36;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
112450;1787221727467;1509;BatteryChange / Akku-Livestand;11;36;0,1,5,6,9,10;1B-58-FF-FF-3B-BC-48-00-00-01-51;NOTIFICATION;1
112649;1787221727666;150A;MotorUpdate / Motor-Livestand;10;36;0,1;32-C8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
112858;1787221727875;150B;Motor-/Controllerblock;20;36;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
113069;1787221728086;150D;Fahrstatistik Max/Ø;20;36;1;00-BD-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
114119;1787221729136;1502;Akkuinformationen;16;37;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
114530;1787221729547;1505;BikePerformance / Fahrleistung;18;35;0,1,2,3,7;09-6A-09-6A-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
114740;1787221729757;1506;Trip / Kilometer & Betriebszähler;16;37;3,7;00-00-1B-D3-00-02-2B-4A-00-00-02-C8-00-00-00-00;NOTIFICATION;1
115160;1787221730177;1508;Settings / Licht & Fahrstufe;17;37;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
115368;1787221730385;1509;BatteryChange / Akku-Livestand;11;37;0,1,9,10;13-88-FF-FF-3B-BC-48-00-00-00-F0;NOTIFICATION;1
115579;1787221730596;150A;MotorUpdate / Motor-Livestand;10;37;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
115791;1787221730808;150B;Motor-/Controllerblock;20;37;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
115991;1787221731008;150D;Fahrstatistik Max/Ø;20;37;1,3;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
117039;1787221732056;1502;Akkuinformationen;16;38;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
117448;1787221732465;1505;BikePerformance / Fahrleistung;18;36;0,1,2,3;00-00-00-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
117660;1787221732677;1506;Trip / Kilometer & Betriebszähler;16;38;7;00-00-1B-D3-00-02-2B-4D-00-00-02-C8-00-00-00-00;NOTIFICATION;1
118082;1787221733099;1508;Settings / Licht & Fahrstufe;17;38;3;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
118291;1787221733308;1509;BatteryChange / Akku-Livestand;11;38;0,1,5,6,10;00-00-FF-FF-3B-BF-68-00-00-00-00;NOTIFICATION;1
118500;1787221733517;150A;MotorUpdate / Motor-Livestand;10;38;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
118710;1787221733727;150B;Motor-/Controllerblock;20;38;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
118920;1787221733937;150D;Fahrstatistik Max/Ø;20;38;–;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
119961;1787221734978;1502;Akkuinformationen;16;39;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
120379;1787221735396;1505;BikePerformance / Fahrleistung;18;37;7;00-00-00-00-FF-FF-00-AF-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
120591;1787221735608;1506;Trip / Kilometer & Betriebszähler;16;39;7;00-00-1B-D3-00-02-2B-4F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
120998;1787221736015;1508;Settings / Licht & Fahrstufe;17;39;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
121210;1787221736227;1509;BatteryChange / Akku-Livestand;11;39;–;00-00-FF-FF-3B-BF-68-00-00-00-00;NOTIFICATION;1
121421;1787221736438;150A;MotorUpdate / Motor-Livestand;10;39;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
121631;1787221736648;150B;Motor-/Controllerblock;20;39;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
121840;1787221736857;150D;Fahrstatistik Max/Ø;20;39;–;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
122880;1787221737897;1502;Akkuinformationen;16;40;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
123301;1787221738318;1505;BikePerformance / Fahrleistung;18;38;0,1,2,3,7;01-E0-01-E0-FF-FF-00-94-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
123509;1787221738526;1506;Trip / Kilometer & Betriebszähler;16;40;7;00-00-1B-D3-00-02-2B-52-00-00-02-C8-00-00-00-00;NOTIFICATION;1
123924;1787221738941;1508;Settings / Licht & Fahrstufe;17;40;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
124130;1787221739147;1509;BatteryChange / Akku-Livestand;11;40;0,1,5,6,10;0B-B8-FF-FF-3B-BD-D8-00-00-00-91;NOTIFICATION;1
124341;1787221739358;150A;MotorUpdate / Motor-Livestand;10;40;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
124551;1787221739568;150B;Motor-/Controllerblock;20;40;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
124762;1787221739779;150D;Fahrstatistik Max/Ø;20;40;–;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
125801;1787221740818;1502;Akkuinformationen;16;41;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
126218;1787221741235;1505;BikePerformance / Fahrleistung;18;39;7;01-E0-01-E0-FF-FF-00-A7-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
126430;1787221741447;1506;Trip / Kilometer & Betriebszähler;16;41;7;00-00-1B-D3-00-02-2B-55-00-00-02-C8-00-00-00-00;NOTIFICATION;1
126850;1787221741867;1508;Settings / Licht & Fahrstufe;17;41;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
127050;1787221742067;1509;BatteryChange / Akku-Livestand;11;41;0,1,5,6,10;00-00-FF-FF-3B-BF-68-00-00-00-00;NOTIFICATION;1
