relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
67769;1787070045954;1505;BikePerformance / Fahrleistung;18;21;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
67976;1787070046161;1506;Trip / Kilometer & Betriebszähler;16;21;–;00-00-1B-CC-00-02-2A-3F-00-00-02-C7-00-00-00-00;NOTIFICATION;1
68388;1787070046573;1508;Settings / Licht & Fahrstufe;17;21;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
68601;1787070046786;1509;BatteryChange / Akku-Livestand;11;21;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
68809;1787070046994;150A;MotorUpdate / Motor-Livestand;10;21;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
69022;1787070047207;150B;Motor-/Controllerblock;20;21;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
69225;1787070047410;150D;Fahrstatistik Max/Ø;20;21;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
70265;1787070048450;1502;Akkuinformationen;16;22;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
70688;1787070048873;1505;BikePerformance / Fahrleistung;18;22;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
70897;1787070049082;1506;Trip / Kilometer & Betriebszähler;16;22;–;00-00-1B-CC-00-02-2A-3F-00-00-02-C7-00-00-00-00;NOTIFICATION;1
71306;1787070049491;1508;Settings / Licht & Fahrstufe;17;22;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
71519;1787070049704;1509;BatteryChange / Akku-Livestand;11;22;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
71727;1787070049912;150A;MotorUpdate / Motor-Livestand;10;22;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
71937;1787070050122;150B;Motor-/Controllerblock;20;22;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
72145;1787070050330;150D;Fahrstatistik Max/Ø;20;22;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
73189;1787070051374;1502;Akkuinformationen;16;23;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
73610;1787070051795;1505;BikePerformance / Fahrleistung;18;23;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
73819;1787070052004;1506;Trip / Kilometer & Betriebszähler;16;23;7;00-00-1B-CC-00-02-2A-40-00-00-02-C7-00-00-00-00;NOTIFICATION;1
74229;1787070052414;1508;Settings / Licht & Fahrstufe;17;23;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
74436;1787070052621;1509;BatteryChange / Akku-Livestand;11;23;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
74645;1787070052830;150A;MotorUpdate / Motor-Livestand;10;23;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
74858;1787070053043;150B;Motor-/Controllerblock;20;23;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
75067;1787070053252;150D;Fahrstatistik Max/Ø;20;23;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
76106;1787070054291;1502;Akkuinformationen;16;24;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
76528;1787070054713;1505;BikePerformance / Fahrleistung;18;24;7;00-00-00-00-FF-FF-00-04-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
76737;1787070054922;1506;Trip / Kilometer & Betriebszähler;16;24;7;00-00-1B-CC-00-02-2A-43-00-00-02-C7-00-00-00-00;NOTIFICATION;1
77145;1787070055330;1508;Settings / Licht & Fahrstufe;17;24;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
77362;1787070055547;1509;BatteryChange / Akku-Livestand;11;24;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
77566;1787070055751;150A;MotorUpdate / Motor-Livestand;10;24;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
77779;1787070055964;150B;Motor-/Controllerblock;20;24;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
77989;1787070056174;150D;Fahrstatistik Max/Ø;20;24;–;00-0A-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
79027;1787070057212;1502;Akkuinformationen;16;25;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
79446;1787070057631;1505;BikePerformance / Fahrleistung;18;25;7;00-00-00-00-FF-FF-00-12-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
79655;1787070057840;1506;Trip / Kilometer & Betriebszähler;16;25;7;00-00-1B-CC-00-02-2A-45-00-00-02-C7-00-00-00-00;NOTIFICATION;1
80067;1787070058252;1508;Settings / Licht & Fahrstufe;17;25;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
80277;1787070058462;1509;BatteryChange / Akku-Livestand;11;25;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
80485;1787070058670;150A;MotorUpdate / Motor-Livestand;10;25;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
80697;1787070058882;150B;Motor-/Controllerblock;20;25;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
80908;1787070059093;150D;Fahrstatistik Max/Ø;20;25;1;00-16-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
81950;1787070060135;1502;Akkuinformationen;16;26;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
82370;1787070060555;1505;BikePerformance / Fahrleistung;18;26;7;00-00-00-00-FF-FF-00-20-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
82579;1787070060764;1506;Trip / Kilometer & Betriebszähler;16;26;7;00-00-1B-CC-00-02-2A-48-00-00-02-C7-00-00-00-00;NOTIFICATION;1
82986;1787070061171;1508;Settings / Licht & Fahrstufe;17;26;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
83199;1787070061384;1509;BatteryChange / Akku-Livestand;11;26;0,1,5,6;0B-B8-FF-FF-40-BD-D8-00-00-00-00;NOTIFICATION;1
83409;1787070061594;150A;MotorUpdate / Motor-Livestand;10;26;0,1;1F-40-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
83620;1787070061805;150B;Motor-/Controllerblock;20;26;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
83830;1787070062015;150D;Fahrstatistik Max/Ø;20;26;1;00-48-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
84870;1787070063055;1502;Akkuinformationen;16;27;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
85300;1787070063485;1505;BikePerformance / Fahrleistung;18;27;7;00-00-00-00-FF-FF-00-38-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
85511;1787070063696;1506;Trip / Kilometer & Betriebszähler;16;27;7;00-00-1B-CC-00-02-2A-4B-00-00-02-C7-00-00-00-00;NOTIFICATION;1
85910;1787070064095;1508;Settings / Licht & Fahrstufe;17;27;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
86116;1787070064301;1509;BatteryChange / Akku-Livestand;11;27;5,6,10;0B-B8-FF-FF-40-BE-A0-00-00-00-62;NOTIFICATION;1
86329;1787070064514;150A;MotorUpdate / Motor-Livestand;10;27;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
86537;1787070064722;150B;Motor-/Controllerblock;20;27;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
86750;1787070064935;150D;Fahrstatistik Max/Ø;20;27;1;00-4E-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
87792;1787070065977;1502;Akkuinformationen;16;28;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
88211;1787070066396;1505;BikePerformance / Fahrleistung;18;28;7;00-00-00-00-FF-FF-00-45-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
88419;1787070066604;1506;Trip / Kilometer & Betriebszähler;16;28;7;00-00-1B-CC-00-02-2A-4E-00-00-02-C7-00-00-00-00;NOTIFICATION;1
88830;1787070067015;1508;Settings / Licht & Fahrstufe;17;28;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
89040;1787070067225;1509;BatteryChange / Akku-Livestand;11;28;0,1,5,6,10;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
89250;1787070067435;150A;MotorUpdate / Motor-Livestand;10;28;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
89463;1787070067648;150B;Motor-/Controllerblock;20;28;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
89667;1787070067852;150D;Fahrstatistik Max/Ø;20;28;–;00-4E-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
90710;1787070068895;1502;Akkuinformationen;16;29;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
91128;1787070069313;1505;BikePerformance / Fahrleistung;18;29;7;00-00-00-00-FF-FF-00-42-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
91337;1787070069522;1506;Trip / Kilometer & Betriebszähler;16;29;7;00-00-1B-CC-00-02-2A-51-00-00-02-C7-00-00-00-00;NOTIFICATION;1
91748;1787070069933;1508;Settings / Licht & Fahrstufe;17;29;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
91957;1787070070142;1509;BatteryChange / Akku-Livestand;11;29;5,6;00-00-FF-FF-40-C2-88-00-00-00-00;NOTIFICATION;1
92167;1787070070352;150A;MotorUpdate / Motor-Livestand;10;29;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
92379;1787070070564;150B;Motor-/Controllerblock;20;29;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
92588;1787070070773;150D;Fahrstatistik Max/Ø;20;29;–;00-4E-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
93631;1787070071816;1502;Akkuinformationen;16;30;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
94047;1787070072232;1505;BikePerformance / Fahrleistung;18;30;7;00-00-00-00-FF-FF-00-10-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
94259;1787070072444;1506;Trip / Kilometer & Betriebszähler;16;30;7;00-00-1B-CC-00-02-2A-54-00-00-02-C7-00-00-00-00;NOTIFICATION;1
94667;1787070072852;1508;Settings / Licht & Fahrstufe;17;30;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
94878;1787070073063;1509;BatteryChange / Akku-Livestand;11;30;5,6;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
95089;1787070073274;150A;MotorUpdate / Motor-Livestand;10;30;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
95307;1787070073492;150B;Motor-/Controllerblock;20;30;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
95510;1787070073695;150D;Fahrstatistik Max/Ø;20;30;–;00-4E-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
96549;1787070074734;1502;Akkuinformationen;16;31;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
96967;1787070075152;1505;BikePerformance / Fahrleistung;18;31;7;00-00-00-00-FF-FF-00-01-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
97177;1787070075362;1506;Trip / Kilometer & Betriebszähler;16;31;7;00-00-1B-CC-00-02-2A-56-00-00-02-C7-00-00-00-00;NOTIFICATION;1
97589;1787070075774;1508;Settings / Licht & Fahrstufe;17;31;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
97795;1787070075980;1509;BatteryChange / Akku-Livestand;11;31;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
98008;1787070076193;150A;MotorUpdate / Motor-Livestand;10;31;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
98218;1787070076403;150B;Motor-/Controllerblock;20;31;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
98428;1787070076613;150D;Fahrstatistik Max/Ø;20;31;–;00-4E-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
99470;1787070077655;1502;Akkuinformationen;16;32;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
99889;1787070078074;1505;BikePerformance / Fahrleistung;18;32;7;00-00-00-00-FF-FF-00-10-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
100098;1787070078283;1506;Trip / Kilometer & Betriebszähler;16;32;7;00-00-1B-CC-00-02-2A-59-00-00-02-C7-00-00-00-00;NOTIFICATION;1
100508;1787070078693;1508;Settings / Licht & Fahrstufe;17;32;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
100718;1787070078903;1509;BatteryChange / Akku-Livestand;11;32;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
100931;1787070079116;150A;MotorUpdate / Motor-Livestand;10;32;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
101138;1787070079323;150B;Motor-/Controllerblock;20;32;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
101349;1787070079534;150D;Fahrstatistik Max/Ø;20;32;–;00-4E-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
102390;1787070080575;1502;Akkuinformationen;16;33;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
102808;1787070080993;1505;BikePerformance / Fahrleistung;18;33;0,1,2,3,7;17-DE-17-DE-FF-FF-00-33-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
103018;1787070081203;1506;Trip / Kilometer & Betriebszähler;16;33;7;00-00-1B-CC-00-02-2A-5C-00-00-02-C7-00-00-00-00;NOTIFICATION;1
103428;1787070081613;1508;Settings / Licht & Fahrstufe;17;33;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
103640;1787070081825;1509;BatteryChange / Akku-Livestand;11;33;0,1,5,6,9,10;13-88-FF-FF-40-C0-94-00-00-02-13;NOTIFICATION;1
103848;1787070082033;150A;MotorUpdate / Motor-Livestand;10;33;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
104060;1787070082245;150B;Motor-/Controllerblock;20;33;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
104268;1787070082453;150D;Fahrstatistik Max/Ø;20;33;1;00-83-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
105309;1787070083494;1502;Akkuinformationen;16;34;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
105729;1787070083914;1505;BikePerformance / Fahrleistung;18;34;0,1,2,3,7;18-4C-18-4C-FF-FF-00-A4-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
105939;1787070084124;1506;Trip / Kilometer & Betriebszähler;16;34;7;00-00-1B-CC-00-02-2A-5F-00-00-02-C7-00-00-00-00;NOTIFICATION;1
106346;1787070084531;1508;Settings / Licht & Fahrstufe;17;34;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
106558;1787070084743;1509;BatteryChange / Akku-Livestand;11;34;0,1,5,6,9,10;0F-A0-FF-FF-40-BF-CC-00-00-01-54;NOTIFICATION;1
106769;1787070084954;150A;MotorUpdate / Motor-Livestand;10;34;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
106983;1787070085168;150B;Motor-/Controllerblock;20;34;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
107187;1787070085372;150D;Fahrstatistik Max/Ø;20;34;1;00-C6-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
108227;1787070086412;1502;Akkuinformationen;16;35;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
108649;1787070086834;1505;BikePerformance / Fahrleistung;18;35;0,1,2,3,7;00-00-00-00-FF-FF-00-AE-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
108858;1787070087043;1506;Trip / Kilometer & Betriebszähler;16;35;7;00-00-1B-CC-00-02-2A-62-00-00-02-C7-00-00-00-00;NOTIFICATION;1
109267;1787070087452;1508;Settings / Licht & Fahrstufe;17;35;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
109479;1787070087664;1509;BatteryChange / Akku-Livestand;11;35;0,1,5,6,9,10;00-00-FF-FF-40-C0-94-00-00-00-00;NOTIFICATION;1
109686;1787070087871;150A;MotorUpdate / Motor-Livestand;10;35;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
109898;1787070088083;150B;Motor-/Controllerblock;20;35;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
110109;1787070088294;150D;Fahrstatistik Max/Ø;20;35;–;00-C6-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
111150;1787070089335;1502;Akkuinformationen;16;36;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
111566;1787070089751;1505;BikePerformance / Fahrleistung;18;36;0,1,2,3,7;01-E0-01-E0-FF-FF-00-89-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
111779;1787070089964;1506;Trip / Kilometer & Betriebszähler;16;36;7;00-00-1B-CC-00-02-2A-65-00-00-02-C7-00-00-00-00;NOTIFICATION;1
112188;1787070090373;1508;Settings / Licht & Fahrstufe;17;36;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
112399;1787070090584;1509;BatteryChange / Akku-Livestand;11;36;0,1,5,6,9,10;1B-58-FF-FF-40-BC-AC-00-00-01-52;NOTIFICATION;1
112609;1787070090794;150A;MotorUpdate / Motor-Livestand;10;36;0,1;23-28-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
112822;1787070091007;150B;Motor-/Controllerblock;20;36;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
113030;1787070091215;150D;Fahrstatistik Max/Ø;20;36;–;00-C6-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
114069;1787070092254;1502;Akkuinformationen;16;37;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
114487;1787070092672;1505;BikePerformance / Fahrleistung;18;37;0,1,2,3,7;0F-0A-0F-0A-FF-FF-00-CD-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
114699;1787070092884;1506;Trip / Kilometer & Betriebszähler;16;37;7;00-00-1B-CC-00-02-2A-68-00-00-02-C7-00-00-00-00;NOTIFICATION;1
115107;1787070093292;1508;Settings / Licht & Fahrstufe;17;37;3;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
115316;1787070093501;1509;BatteryChange / Akku-Livestand;11;37;0,1,5,6,10;0B-B8-FF-FF-40-BF-CC-00-00-01-20;NOTIFICATION;1
115530;1787070093715;150A;MotorUpdate / Motor-Livestand;10;37;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
115737;1787070093922;150B;Motor-/Controllerblock;20;37;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
115947;1787070094132;150D;Fahrstatistik Max/Ø;20;37;1;00-DA-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
116987;1787070095172;1502;Akkuinformationen;16;38;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
117408;1787070095593;1505;BikePerformance / Fahrleistung;18;38;0,1,2,3,7;01-EA-01-EA-FF-FF-00-D0-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
117617;1787070095802;1506;Trip / Kilometer & Betriebszähler;16;38;7;00-00-1B-CC-00-02-2A-6B-00-00-02-C7-00-00-00-00;NOTIFICATION;1
118031;1787070096216;1508;Settings / Licht & Fahrstufe;17;38;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
118240;1787070096425;1509;BatteryChange / Akku-Livestand;11;38;0,1,9,10;00-00-FF-FF-40-BF-CC-00-00-00-00;NOTIFICATION;1
118459;1787070096644;150A;MotorUpdate / Motor-Livestand;10;38;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
118659;1787070096844;150B;Motor-/Controllerblock;20;38;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
118868;1787070097053;150D;Fahrstatistik Max/Ø;20;38;–;00-DA-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
119908;1787070098093;1502;Akkuinformationen;16;39;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
120330;1787070098515;1505;BikePerformance / Fahrleistung;18;39;0,1,2,3,7;00-00-00-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
120529;1787070098714;1506;Trip / Kilometer & Betriebszähler;16;39;7;00-00-1B-CC-00-02-2A-6E-00-00-02-C7-00-00-00-00;NOTIFICATION;1
120949;1787070099134;1508;Settings / Licht & Fahrstufe;17;39;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
121160;1787070099345;1509;BatteryChange / Akku-Livestand;11;39;5,6;00-00-FF-FF-40-C0-30-00-00-00-00;NOTIFICATION;1
121366;1787070099551;150A;MotorUpdate / Motor-Livestand;10;39;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
121578;1787070099763;150B;Motor-/Controllerblock;20;39;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
121789;1787070099974;150D;Fahrstatistik Max/Ø;20;39;3;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
122829;1787070101014;1502;Akkuinformationen;16;40;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
123247;1787070101432;1505;BikePerformance / Fahrleistung;18;40;–;00-00-00-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
123449;1787070101634;1506;Trip / Kilometer & Betriebszähler;16;40;3,7;00-00-1B-CD-00-02-2A-71-00-00-02-C7-00-00-00-00;NOTIFICATION;1
123871;1787070102056;1508;Settings / Licht & Fahrstufe;17;40;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
124078;1787070102263;1509;BatteryChange / Akku-Livestand;11;40;0,1,4,10;07-D0-FF-FF-3B-C0-30-00-00-00-30;NOTIFICATION;1
124289;1787070102474;150A;MotorUpdate / Motor-Livestand;10;40;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
124500;1787070102685;150B;Motor-/Controllerblock;20;40;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
124706;1787070102891;150D;Fahrstatistik Max/Ø;20;40;–;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
125748;1787070103933;1502;Akkuinformationen;16;41;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
126168;1787070104353;1505;BikePerformance / Fahrleistung;18;41;0,1,2,3,7;05-B4-05-B4-FF-FF-00-C9-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
