relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
172730;1786991228015;1506;Trip / Kilometer & Betriebszähler;16;57;3,7,11;00-00-1B-C6-00-02-28-8B-00-00-02-C7-00-00-00-00;NOTIFICATION;1
173145;1786991228430;1508;Settings / Licht & Fahrstufe;17;57;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
173348;1786991228633;1509;BatteryChange / Akku-Livestand;11;57;5,6;00-00-FF-FF-40-C1-C0-00-00-00-00;NOTIFICATION;1
173562;1786991228847;150A;MotorUpdate / Motor-Livestand;10;57;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
173778;1786991229063;150B;Motor-/Controllerblock;20;57;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
173979;1786991229264;150D;Fahrstatistik Max/Ø;20;57;3;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
175027;1786991230312;1502;Akkuinformationen;16;58;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
175443;1786991230728;1505;BikePerformance / Fahrleistung;18;57;7;00-00-00-00-FF-FF-00-2C-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
175645;1786991230930;1506;Trip / Kilometer & Betriebszähler;16;58;7;00-00-1B-C6-00-02-28-8E-00-00-02-C7-00-00-00-00;NOTIFICATION;1
176060;1786991231345;1508;Settings / Licht & Fahrstufe;17;58;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
176275;1786991231560;1509;BatteryChange / Akku-Livestand;11;58;–;00-00-FF-FF-40-C1-C0-00-00-00-00;NOTIFICATION;1
176487;1786991231772;150A;MotorUpdate / Motor-Livestand;10;58;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
176693;1786991231978;150B;Motor-/Controllerblock;20;58;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
176904;1786991232189;150D;Fahrstatistik Max/Ø;20;58;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
177940;1786991233225;1502;Akkuinformationen;16;59;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
178357;1786991233642;1505;BikePerformance / Fahrleistung;18;58;7;00-00-00-00-FF-FF-00-25-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
178570;1786991233855;1506;Trip / Kilometer & Betriebszähler;16;59;7;00-00-1B-C6-00-02-28-91-00-00-02-C7-00-00-00-00;NOTIFICATION;1
178986;1786991234271;1508;Settings / Licht & Fahrstufe;17;59;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
179187;1786991234472;1509;BatteryChange / Akku-Livestand;11;59;6;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
179401;1786991234686;150A;MotorUpdate / Motor-Livestand;10;59;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
179615;1786991234900;150B;Motor-/Controllerblock;20;59;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
179816;1786991235101;150D;Fahrstatistik Max/Ø;20;59;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
180863;1786991236148;1502;Akkuinformationen;16;60;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
181280;1786991236565;1505;BikePerformance / Fahrleistung;18;59;0,1,2,3,7;01-EA-01-EA-FF-FF-00-23-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
181482;1786991236767;1506;Trip / Kilometer & Betriebszähler;16;60;7;00-00-1B-C6-00-02-28-94-00-00-02-C7-00-00-00-00;NOTIFICATION;1
181910;1786991237195;1508;Settings / Licht & Fahrstufe;17;60;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
182112;1786991237397;1509;BatteryChange / Akku-Livestand;11;60;6;00-00-FF-FF-40-C1-C0-00-00-00-00;NOTIFICATION;1
182328;1786991237613;150A;MotorUpdate / Motor-Livestand;10;60;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
182529;1786991237814;150B;Motor-/Controllerblock;20;60;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
182742;1786991238027;150D;Fahrstatistik Max/Ø;20;60;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
183779;1786991239064;1502;Akkuinformationen;16;61;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
184195;1786991239480;1505;BikePerformance / Fahrleistung;18;60;0,1,2,3,7;00-00-00-00-FF-FF-00-28-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
184409;1786991239694;1506;Trip / Kilometer & Betriebszähler;16;61;7;00-00-1B-C6-00-02-28-97-00-00-02-C7-00-00-00-00;NOTIFICATION;1
184823;1786991240108;1508;Settings / Licht & Fahrstufe;17;61;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
185038;1786991240323;1509;BatteryChange / Akku-Livestand;11;61;–;00-00-FF-FF-40-C1-C0-00-00-00-00;NOTIFICATION;1
185241;1786991240526;150A;MotorUpdate / Motor-Livestand;10;61;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
185455;1786991240740;150B;Motor-/Controllerblock;20;61;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
185655;1786991240940;150D;Fahrstatistik Max/Ø;20;61;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
186703;1786991241988;1502;Akkuinformationen;16;62;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
187120;1786991242405;1505;BikePerformance / Fahrleistung;18;61;0,1,2,3,7;01-EA-01-EA-FF-FF-00-35-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
187333;1786991242618;1506;Trip / Kilometer & Betriebszähler;16;62;7;00-00-1B-C6-00-02-28-9A-00-00-02-C7-00-00-00-00;NOTIFICATION;1
187750;1786991243035;1508;Settings / Licht & Fahrstufe;17;62;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
187951;1786991243236;1509;BatteryChange / Akku-Livestand;11;62;6;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
188165;1786991243450;150A;MotorUpdate / Motor-Livestand;10;62;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
188370;1786991243655;150B;Motor-/Controllerblock;20;62;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
188582;1786991243867;150D;Fahrstatistik Max/Ø;20;62;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
189616;1786991244901;1502;Akkuinformationen;16;63;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
190044;1786991245329;1505;BikePerformance / Fahrleistung;18;62;0,1,2,3,7;00-00-00-00-FF-FF-00-2C-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
190249;1786991245534;1506;Trip / Kilometer & Betriebszähler;16;63;7;00-00-1B-C6-00-02-28-9D-00-00-02-C7-00-00-00-00;NOTIFICATION;1
190664;1786991245949;1508;Settings / Licht & Fahrstufe;17;63;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
190877;1786991246162;1509;BatteryChange / Akku-Livestand;11;63;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
191080;1786991246365;150A;MotorUpdate / Motor-Livestand;10;63;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
191293;1786991246578;150B;Motor-/Controllerblock;20;63;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
191495;1786991246780;150D;Fahrstatistik Max/Ø;20;63;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
192543;1786991247828;1502;Akkuinformationen;16;64;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
192959;1786991248244;1505;BikePerformance / Fahrleistung;18;63;7;00-00-00-00-FF-FF-00-26-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
193172;1786991248457;1506;Trip / Kilometer & Betriebszähler;16;64;7;00-00-1B-C6-00-02-28-A0-00-00-02-C7-00-00-00-00;NOTIFICATION;1
193589;1786991248874;1508;Settings / Licht & Fahrstufe;17;64;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
193791;1786991249076;1509;BatteryChange / Akku-Livestand;11;64;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
194006;1786991249291;150A;MotorUpdate / Motor-Livestand;10;64;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
194209;1786991249494;150B;Motor-/Controllerblock;20;64;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
194421;1786991249706;150D;Fahrstatistik Max/Ø;20;64;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
195470;1786991250755;1502;Akkuinformationen;16;65;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
195882;1786991251167;1505;BikePerformance / Fahrleistung;18;64;7;00-00-00-00-FF-FF-00-2C-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
196085;1786991251370;1506;Trip / Kilometer & Betriebszähler;16;65;7;00-00-1B-C6-00-02-28-A3-00-00-02-C7-00-00-00-00;NOTIFICATION;1
196503;1786991251788;1508;Settings / Licht & Fahrstufe;17;65;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
196716;1786991252001;1509;BatteryChange / Akku-Livestand;11;65;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
196920;1786991252205;150A;MotorUpdate / Motor-Livestand;10;65;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
197132;1786991252417;150B;Motor-/Controllerblock;20;65;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
197336;1786991252621;150D;Fahrstatistik Max/Ø;20;65;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
198381;1786991253666;1502;Akkuinformationen;16;66;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
198798;1786991254083;1505;BikePerformance / Fahrleistung;18;65;7;00-00-00-00-FF-FF-00-2D-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
199013;1786991254298;1506;Trip / Kilometer & Betriebszähler;16;66;7;00-00-1B-C6-00-02-28-A6-00-00-02-C7-00-00-00-00;NOTIFICATION;1
199428;1786991254713;1508;Settings / Licht & Fahrstufe;17;66;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
199629;1786991254914;1509;BatteryChange / Akku-Livestand;11;66;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
199843;1786991255128;150A;MotorUpdate / Motor-Livestand;10;66;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
200046;1786991255331;150B;Motor-/Controllerblock;20;66;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
200261;1786991255546;150D;Fahrstatistik Max/Ø;20;66;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
201307;1786991256592;1502;Akkuinformationen;16;67;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
201722;1786991257007;1505;BikePerformance / Fahrleistung;18;66;7;00-00-00-00-FF-FF-00-2A-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
201926;1786991257211;1506;Trip / Kilometer & Betriebszähler;16;67;7;00-00-1B-C6-00-02-28-A9-00-00-02-C7-00-00-00-00;NOTIFICATION;1
202339;1786991257624;1508;Settings / Licht & Fahrstufe;17;67;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
202558;1786991257843;1509;BatteryChange / Akku-Livestand;11;67;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
202758;1786991258043;150A;MotorUpdate / Motor-Livestand;10;67;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
202970;1786991258255;150B;Motor-/Controllerblock;20;67;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
203184;1786991258469;150D;Fahrstatistik Max/Ø;20;67;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
204219;1786991259504;1502;Akkuinformationen;16;68;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
204638;1786991259923;1505;BikePerformance / Fahrleistung;18;67;7;00-00-00-00-FF-FF-00-2E-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
204849;1786991260134;1506;Trip / Kilometer & Betriebszähler;16;68;7;00-00-1B-C6-00-02-28-AB-00-00-02-C7-00-00-00-00;NOTIFICATION;1
205265;1786991260550;1508;Settings / Licht & Fahrstufe;17;68;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
205469;1786991260754;1509;BatteryChange / Akku-Livestand;11;68;0,1,5,6,10;03-E8-FF-FF-40-C0-F8-00-00-00-31;NOTIFICATION;1
205683;1786991260968;150A;MotorUpdate / Motor-Livestand;10;68;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
205896;1786991261181;150B;Motor-/Controllerblock;20;68;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
206099;1786991261384;150D;Fahrstatistik Max/Ø;20;68;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
207146;1786991262431;1502;Akkuinformationen;16;69;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
207563;1786991262848;1505;BikePerformance / Fahrleistung;18;68;7;00-00-00-00-FF-FF-00-36-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
207763;1786991263048;1506;Trip / Kilometer & Betriebszähler;16;69;7;00-00-1B-C6-00-02-28-AE-00-00-02-C7-00-00-00-00;NOTIFICATION;1
208193;1786991263478;1508;Settings / Licht & Fahrstufe;17;69;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
208394;1786991263679;1509;BatteryChange / Akku-Livestand;11;69;0,1,5,6,10;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
208608;1786991263893;150A;MotorUpdate / Motor-Livestand;10;69;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
208808;1786991264093;150B;Motor-/Controllerblock;20;69;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
209024;1786991264309;150D;Fahrstatistik Max/Ø;20;69;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
210059;1786991265344;1502;Akkuinformationen;16;70;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
210475;1786991265760;1505;BikePerformance / Fahrleistung;18;69;7;00-00-00-00-FF-FF-00-2D-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
210690;1786991265975;1506;Trip / Kilometer & Betriebszähler;16;70;7;00-00-1B-C6-00-02-28-B1-00-00-02-C7-00-00-00-00;NOTIFICATION;1
211104;1786991266389;1508;Settings / Licht & Fahrstufe;17;70;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
211320;1786991266605;1509;BatteryChange / Akku-Livestand;11;70;5,6,10;00-00-FF-FF-40-C0-F8-00-00-00-31;NOTIFICATION;1
211522;1786991266807;150A;MotorUpdate / Motor-Livestand;10;70;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
211736;1786991267021;150B;Motor-/Controllerblock;20;70;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
211938;1786991267223;150D;Fahrstatistik Max/Ø;20;70;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
212985;1786991268270;1502;Akkuinformationen;16;71;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
213399;1786991268684;1505;BikePerformance / Fahrleistung;18;70;7;00-00-00-00-FF-FF-00-2F-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
213603;1786991268888;1506;Trip / Kilometer & Betriebszähler;16;71;7;00-00-1B-C6-00-02-28-B4-00-00-02-C7-00-00-00-00;NOTIFICATION;1
214030;1786991269315;1508;Settings / Licht & Fahrstufe;17;71;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
214233;1786991269518;1509;BatteryChange / Akku-Livestand;11;71;5,6,10;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
214450;1786991269735;150A;MotorUpdate / Motor-Livestand;10;71;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
214649;1786991269934;150B;Motor-/Controllerblock;20;71;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
214861;1786991270146;150D;Fahrstatistik Max/Ø;20;71;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
215898;1786991271183;1502;Akkuinformationen;16;72;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
216314;1786991271599;1505;BikePerformance / Fahrleistung;18;71;7;00-00-00-00-FF-FF-00-2C-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
216529;1786991271814;1506;Trip / Kilometer & Betriebszähler;16;72;7;00-00-1B-C6-00-02-28-B7-00-00-02-C7-00-00-00-00;NOTIFICATION;1
216944;1786991272229;1508;Settings / Licht & Fahrstufe;17;72;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
217157;1786991272442;1509;BatteryChange / Akku-Livestand;11;72;6;00-00-FF-FF-40-C1-C0-00-00-00-00;NOTIFICATION;1
217362;1786991272647;150A;MotorUpdate / Motor-Livestand;10;72;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
217574;1786991272859;150B;Motor-/Controllerblock;20;72;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
217780;1786991273065;150D;Fahrstatistik Max/Ø;20;72;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
218824;1786991274109;1502;Akkuinformationen;16;73;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
219238;1786991274523;1505;BikePerformance / Fahrleistung;18;72;7;00-00-00-00-FF-FF-00-30-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
219454;1786991274739;1506;Trip / Kilometer & Betriebszähler;16;73;7;00-00-1B-C6-00-02-28-BA-00-00-02-C7-00-00-00-00;NOTIFICATION;1
219867;1786991275152;1508;Settings / Licht & Fahrstufe;17;73;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
220073;1786991275358;1509;BatteryChange / Akku-Livestand;11;73;5,6;00-00-FF-FF-40-C0-F8-00-00-00-00;NOTIFICATION;1
220286;1786991275571;150A;MotorUpdate / Motor-Livestand;10;73;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
220486;1786991275771;150B;Motor-/Controllerblock;20;73;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
220702;1786991275987;150D;Fahrstatistik Max/Ø;20;73;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
221735;1786991277020;1502;Akkuinformationen;16;74;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
222164;1786991277449;1505;BikePerformance / Fahrleistung;18;73;0,1,2,3,7;05-BE-05-BE-FF-FF-00-2E-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
222366;1786991277651;1506;Trip / Kilometer & Betriebszähler;16;74;7;00-00-1B-C6-00-02-28-BD-00-00-02-C7-00-00-00-00;NOTIFICATION;1
222782;1786991278067;1508;Settings / Licht & Fahrstufe;17;74;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
222996;1786991278281;1509;BatteryChange / Akku-Livestand;11;74;5,6;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
223198;1786991278483;150A;MotorUpdate / Motor-Livestand;10;74;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
223411;1786991278696;150B;Motor-/Controllerblock;20;74;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
223616;1786991278901;150D;Fahrstatistik Max/Ø;20;74;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
224662;1786991279947;1502;Akkuinformationen;16;75;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
225077;1786991280362;1505;BikePerformance / Fahrleistung;18;74;0,1,2,3,7;00-00-00-00-FF-FF-00-26-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
225291;1786991280576;1506;Trip / Kilometer & Betriebszähler;16;75;7;00-00-1B-C6-00-02-28-C0-00-00-02-C7-00-00-00-00;NOTIFICATION;1
225709;1786991280994;1508;Settings / Licht & Fahrstufe;17;75;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
225914;1786991281199;1509;BatteryChange / Akku-Livestand;11;75;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
226126;1786991281411;150A;MotorUpdate / Motor-Livestand;10;75;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
226325;1786991281610;150B;Motor-/Controllerblock;20;75;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
226540;1786991281825;150D;Fahrstatistik Max/Ø;20;75;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
227588;1786991282873;1502;Akkuinformationen;16;76;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
228004;1786991283289;1505;BikePerformance / Fahrleistung;18;75;0,1,2,3,7;01-EA-01-EA-FF-FF-00-37-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
228205;1786991283490;1506;Trip / Kilometer & Betriebszähler;16;76;7;00-00-1B-C6-00-02-28-C3-00-00-02-C7-00-00-00-00;NOTIFICATION;1
228622;1786991283907;1508;Settings / Licht & Fahrstufe;17;76;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
228836;1786991284121;1509;BatteryChange / Akku-Livestand;11;76;–;00-00-FF-FF-40-C1-5C-00-00-00-00;NOTIFICATION;1
229039;1786991284324;150A;MotorUpdate / Motor-Livestand;10;76;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
229252;1786991284537;150B;Motor-/Controllerblock;20;76;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
229454;1786991284739;150D;Fahrstatistik Max/Ø;20;76;–;00-DA-00-49-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
230501;1786991285786;1502;Akkuinformationen;16;77;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
230917;1786991286202;1505;BikePerformance / Fahrleistung;18;76;0,1,2,3,7;00-00-00-00-FF-FF-00-2A-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
231129;1786991286414;1506;Trip / Kilometer & Betriebszähler;16;77;7;00-00-1B-C6-00-02-28-C6-00-00-02-C7-00-00-00-00;NOTIFICATION;1
231548;1786991286833;1508;Settings / Licht & Fahrstufe;17;77;–;01-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
231750;1786991287035;1509;BatteryChange / Akku-Livestand;11;77;6;00-00-FF-FF-40-C1-C0-00-00-00-00;NOTIFICATION;1
